TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-01-18 22:22:30,1768774950419,www.soulprintengine.ai/dashboard/chat,POST,,200,vm2cg-1768774950419-a6c3d7eda308,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,273,iad1,149,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7QH2QXHZ73R62KDMTJ2J,IhGDGb7HbrTa,1
2026-01-18 22:22:30,1768774950419,www.soulprintengine.ai/dashboard/chat,POST,,200,vm2cg-1768774950419-a6c3d7eda308,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/chat,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,260,iad1,282,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7QTNA5SNEKQTXWFSPS3E,94sLnjvrtGzw,1
2026-01-18 22:22:29,1768774949453,www.soulprintengine.ai/dashboard/chat,POST,,200,dhssr-1768774949453-8deccf27cece,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,272,iad1,149,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7PJR4PJRSP1KF8VE8QGN,IhGDGb7HbrTa,1
2026-01-18 22:22:29,1768774949453,www.soulprintengine.ai/dashboard/chat,POST,,200,dhssr-1768774949453-8deccf27cece,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/chat,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,530,iad1,282,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7PYA6J3MP1EHENJ3JM9A,94sLnjvrtGzw,1
2026-01-18 22:22:28,1768774948761,www.soulprintengine.ai/questionnaire/new,GET,_rsc=uriwz,304,dfjnw-1768774948761-9b69440ae95e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,291,iad1,110,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7NT061TM1MN1WQTE263V,IhGDGb7HbrTa,2
2026-01-18 22:22:28,1768774948761,www.soulprintengine.ai/questionnaire/new,GET,_rsc=uriwz,304,dfjnw-1768774948761-9b69440ae95e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/questionnaire/new.segments/questionnaire/new/__PAGE__.segment,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-18 22:22:28,1768774948662,www.soulprintengine.ai/questionnaire/new,GET,_rsc=1eu3n,304,zvb98-1768774948662-dc48895ffd7e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,252,iad1,149,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7NT061TM1MN1WQTE263V,IhGDGb7HbrTa,2
2026-01-18 22:22:28,1768774948662,www.soulprintengine.ai/questionnaire/new,GET,_rsc=1eu3n,304,zvb98-1768774948662-dc48895ffd7e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/questionnaire/new.segments/questionnaire.segment,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-18 22:22:28,1768774948662,www.soulprintengine.ai/questionnaire/new,GET,_rsc=onv2t,304,6tl6x-1768774948662-b9a75aafb658,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,266,iad1,112,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7KZJK86JZ576256XPJ6J,gQj3GCC5tcdP,3
2026-01-18 22:22:28,1768774948662,www.soulprintengine.ai/questionnaire/new,GET,_rsc=onv2t,304,6tl6x-1768774948662-b9a75aafb658,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/questionnaire/new.segments/questionnaire/new.segment,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-18 22:22:28,1768774948467,www.soulprintengine.ai/dashboard/chat,POST,,200,dhssr-1768774948467-9f0be2060b40,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/chat,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,285,iad1,282,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7NY96EAATARMP8RMERKQ,94sLnjvrtGzw,1
2026-01-18 22:22:28,1768774948467,www.soulprintengine.ai/dashboard/chat,POST,,200,dhssr-1768774948467-9f0be2060b40,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,296,iad1,111,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7KZJK86JZ576256XPJ6J,gQj3GCC5tcdP,4
2026-01-18 22:22:28,1768774948391,www.soulprintengine.ai/questionnaire/new,GET,_rsc=1h3a7,304,ltvz2-1768774948391-b893e0167035,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,303,iad1,111,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7KZJK86JZ576256XPJ6J,gQj3GCC5tcdP,4
2026-01-18 22:22:28,1768774948391,www.soulprintengine.ai/questionnaire/new,GET,_rsc=1h3a7,304,ltvz2-1768774948391-b893e0167035,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/questionnaire/new.segments/_index.segment,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-18 22:22:28,1768774948391,www.soulprintengine.ai/questionnaire/new,GET,_rsc=1rmgn,304,dfjnw-1768774948391-f87c8b21ce22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,235,iad1,149,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7NHYME9788KZP2F7CFJB,IhGDGb7HbrTa,1
2026-01-18 22:22:28,1768774948391,www.soulprintengine.ai/questionnaire/new,GET,_rsc=1rmgn,304,dfjnw-1768774948391-f87c8b21ce22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/questionnaire/new.segments/_head.segment,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-18 22:22:28,1768774948285,www.soulprintengine.ai/dashboard/chat,GET,_rsc=hb77t,200,6tl6x-1768774948285-0e926fca38c8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/chat.rsc,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,9,iad1,282,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7NQMS6FGKWMYQJTHJRQV,94sLnjvrtGzw,1
2026-01-18 22:22:28,1768774948285,www.soulprintengine.ai/dashboard/chat,GET,_rsc=hb77t,200,6tl6x-1768774948285-0e926fca38c8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,279,iad1,111,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7KZJK86JZ576256XPJ6J,gQj3GCC5tcdP,4
2026-01-18 22:22:28,1768774948263,www.soulprintengine.ai/dashboard/profile,GET,_rsc=hb77t,200,4qrn7-1768774948263-941c749516f5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/profile.rsc,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,26,iad1,271,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7NQ3B760FM53HNCV0SFT,cu4ddfx9XSra,1
2026-01-18 22:22:28,1768774948263,www.soulprintengine.ai/dashboard/profile,GET,_rsc=hb77t,200,4qrn7-1768774948263-941c749516f5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,286,iad1,111,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7KZJK86JZ576256XPJ6J,gQj3GCC5tcdP,4
2026-01-18 22:22:28,1768774948031,www.soulprintengine.ai/dashboard/insights,GET,_rsc=hb77t,200,r96dk-1768774948031-86ef21b77226,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/insights.rsc,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,7,iad1,270,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7MXB1WZ0P5ZS6A28Y5VY,cu4ddfx9XSra,2
2026-01-18 22:22:28,1768774948031,www.soulprintengine.ai/dashboard/insights,GET,_rsc=hb77t,200,r96dk-1768774948031-86ef21b77226,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,291,iad1,110,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7KZJK86JZ576256XPJ6J,gQj3GCC5tcdP,4
2026-01-18 22:22:27,1768774947869,www.soulprintengine.ai/dashboard/bot,GET,_rsc=hb77t,200,dfjnw-1768774947869-877e0eceb2da,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/bot.rsc,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,12,iad1,269,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7MXB1WZ0P5ZS6A28Y5VY,cu4ddfx9XSra,2
2026-01-18 22:22:27,1768774947869,www.soulprintengine.ai/dashboard/bot,GET,_rsc=hb77t,200,dfjnw-1768774947869-877e0eceb2da,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,394,iad1,110,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7KZJK86JZ576256XPJ6J,gQj3GCC5tcdP,4
2026-01-18 22:22:27,1768774947720,www.soulprintengine.ai/dashboard/settings,GET,_rsc=hb77t,200,zvb98-1768774947720-aa5cc2c65ba7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/settings.rsc,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,10,iad1,268,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7MXB1WZ0P5ZS6A28Y5VY,cu4ddfx9XSra,2
2026-01-18 22:22:27,1768774947720,www.soulprintengine.ai/dashboard/settings,GET,_rsc=hb77t,200,zvb98-1768774947720-aa5cc2c65ba7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,455,iad1,110,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7KZJK86JZ576256XPJ6J,gQj3GCC5tcdP,5
2026-01-18 22:22:27,1768774947689,www.soulprintengine.ai/questionnaire/new,GET,_rsc=j0a4x,304,ltvz2-1768774947689-f9d0b119c67b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,272,iad1,109,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7KZJK86JZ576256XPJ6J,gQj3GCC5tcdP,5
2026-01-18 22:22:27,1768774947689,www.soulprintengine.ai/questionnaire/new,GET,_rsc=j0a4x,304,ltvz2-1768774947689-f9d0b119c67b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,HIT,static,/questionnaire/new.segments/_tree.segment,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-18 22:22:27,1768774947667,www.soulprintengine.ai/dashboard/chat,GET,_rsc=j0a4x,200,4qrn7-1768774947667-c4216a0dc0d0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/chat.rsc,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,10,iad1,281,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7NBP5SQRM9YJRYVD5SSN,94sLnjvrtGzw,1
2026-01-18 22:22:27,1768774947667,www.soulprintengine.ai/dashboard/chat,GET,_rsc=j0a4x,200,4qrn7-1768774947667-c4216a0dc0d0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,517,iad1,110,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7KZJK86JZ576256XPJ6J,gQj3GCC5tcdP,5
2026-01-18 22:22:27,1768774947410,www.soulprintengine.ai/dashboard/chat,POST,,200,zbr9p-1768774947410-413e0b0662bc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-6qcz9ut5v-a55ets-projects.vercel.app,dpl_2rquoyn3h3CCah56yBzm4FHWpRwA,313,iad1,107,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9K7KZJK86JZ576256XPJ6J,gQj3GCC5tcdP,5
